City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,clinton,42.587,-82.9199,297.62,73,40,3.09,US,1691032040
367,benbrook,32.6732,-97.4606,309.16,34,0,6.69,US,1691032158
368,nasipit,8.9692,125.2947,303.36,61,95,2.67,PH,1691032255
369,brighton,50.8284,-0.1395,289.22,94,70,1.79,GB,1691032248
370,linqu,36.5156,118.5397,306.41,60,2,4.25,CN,1691032256
371,registro,-24.4875,-47.8436,288.78,87,0,0.97,BR,1691032256
372,cangucu,-31.395,-52.6756,291.06,86,5,3.67,BR,1691032134
373,la sarre,48.8002,-79.1996,288.47,98,100,3.36,CA,1691032256
374,pangobilian,8.8011,117.8594,303.38,69,93,5.79,PH,1691032257
375,merizo village,13.2658,144.6691,305.0,83,100,2.54,GU,1691032257
376,broken hill,-31.95,141.4333,293.97,28,97,6.85,AU,1691032257
377,northam,51.0333,-4.2167,289.48,93,99,6.55,GB,1691032257
378,vorgashor,67.5833,63.95,295.13,61,1,3.89,RU,1691032258
379,arvayheer,46.2639,102.775,292.55,53,94,1.14,MN,1691032258
380,gornopravdinsk,60.05,69.9,292.91,89,82,3.25,RU,1691032258
381,juneau,58.3019,-134.4197,294.15,85,20,2.06,US,1691032207
382,campos belos,-13.0367,-46.7717,295.53,40,68,1.94,BR,1691032258
383,ambon,-3.6954,128.1814,301.23,83,40,3.09,ID,1691032259
384,weno,7.4515,151.8468,301.96,70,37,0.69,FM,1691032259
385,sisimiut,66.9395,-53.6735,278.35,91,98,0.62,GL,1691032259
386,chui,-33.6971,-53.4616,287.07,69,94,6.57,UY,1691032259
387,santana,-0.0583,-51.1817,302.25,84,40,3.25,BR,1691032260
388,peniche,39.3558,-9.3811,292.2,88,40,9.31,PT,1691032260
389,simpang,-1.2667,104.0833,303.03,69,67,2.54,ID,1691032260
390,binzhou,37.3667,118.0167,306.61,60,5,4.89,CN,1691032260
391,kamwenge,0.1866,30.4539,292.02,70,100,0.83,UG,1691032161
392,kupang,-10.1667,123.5833,303.47,54,40,7.2,ID,1691032261
393,san patricio,28.017,-97.5169,303.2,73,14,5.33,US,1691032261
394,hassi messaoud,31.6804,6.0729,305.77,18,0,5.02,DZ,1691032261
395,aykhal,66.0,111.5,284.36,60,48,7.33,RU,1691032261
396,coyhaique,-45.5752,-72.0662,274.62,96,65,4.23,CL,1691032262
397,worland,44.0169,-107.9554,295.19,59,100,3.09,US,1691032262
398,safford,32.834,-109.7076,308.66,29,0,7.72,US,1691032262
399,bodo,67.28,14.405,291.17,76,75,9.26,NO,1691032262
400,sinan,34.8262,126.1086,307.21,78,9,1.74,KR,1691032263
401,terrace,54.5163,-128.6035,294.94,72,92,0.94,CA,1691032263
402,dzhangala,49.2167,50.3333,300.73,34,100,2.05,KZ,1691032263
403,adrar,20.5022,-10.0711,304.82,34,20,8.79,MR,1691032263
404,williston,48.147,-103.618,300.39,68,93,0.45,US,1691032263
405,hilo,19.7297,-155.09,301.08,71,100,3.09,US,1691032264
406,rio grande,-32.035,-52.0986,290.34,94,14,4.03,BR,1691032264
407,okhotsk,59.3833,143.3,292.37,51,100,3.51,RU,1691032264
408,ciudad lazaro cardenas,17.9583,-102.2,301.0,81,100,0.67,MX,1691032146
409,praia,14.9215,-23.5087,298.45,83,75,2.57,CV,1691032265
410,sergeyevka,53.88,67.4158,294.25,64,2,3.48,KZ,1691032265
411,fortuna,40.5982,-124.1573,291.44,89,0,4.12,US,1691032265
412,obihiro,42.9172,143.2044,298.49,78,100,0.74,JP,1691032265
413,evanston,42.0411,-87.6901,298.25,67,75,2.57,US,1691032265
414,dunedin,-45.8742,170.5036,284.15,73,83,4.02,NZ,1691032190
415,edd,13.9297,41.6925,306.09,59,65,0.5,ER,1691032266
416,shenjiamen,29.9576,122.298,301.08,87,87,10.06,CN,1691032266
417,berca,45.2833,26.6833,291.83,69,2,1.7,RO,1691032266
418,tsiombe,-25.3,45.4833,292.07,57,59,5.62,MG,1691032039
419,carnarvon,-24.8667,113.6333,290.91,59,27,7.95,AU,1691032151
420,esme,38.3998,28.969,292.54,44,0,1.3,TR,1691032267
421,hohhot,40.8106,111.6522,301.31,69,20,1.0,CN,1691032267
422,anna regina,7.2644,-58.5077,299.64,80,2,1.99,GY,1691032267
423,bandundu,-3.3167,17.3667,296.0,46,26,1.83,CD,1691032267
424,palikir - national government center,6.9248,158.1611,303.62,84,75,2.57,FM,1691032268
425,colchani,-20.3,-66.9333,277.39,17,0,1.73,BO,1691032268
426,howard springs,-12.497,131.047,305.1,31,0,4.05,AU,1691032268
427,kailua-kona,19.6406,-155.9956,302.13,84,75,5.14,US,1691032268
428,magong,23.5654,119.5863,302.18,85,100,7.46,TW,1691032269
429,minas de marcona,-15.2119,-75.1103,285.4,84,21,3.26,PE,1691032269
430,fale old settlement,-9.3852,-171.2468,301.51,75,61,5.6,TK,1691032269
431,troitskoye,52.9821,84.6757,299.48,48,98,2.87,RU,1691032269
432,uyuni,-20.4597,-66.825,277.73,13,0,1.97,BO,1691032270
433,cardigan,52.0847,-4.6591,289.11,92,91,7.18,GB,1691032270
434,kaduy,59.2,37.15,291.15,89,71,2.39,RU,1691032270
435,coquimbo,-29.9533,-71.3436,288.0,88,100,2.57,CL,1691032270
436,alofi,-19.0595,-169.9187,293.09,94,100,5.66,NU,1691032270
437,pangody,65.85,74.4859,295.72,52,6,6.35,RU,1691032271
438,matthew town,20.95,-73.6667,301.61,80,100,4.73,BS,1691032271
439,bernal,-5.45,-80.75,295.29,72,3,6.62,PE,1691032271
440,amet,25.3,73.9333,298.95,74,92,5.75,IN,1691032271
441,toliara,-23.35,43.6667,291.57,74,1,7.0,MG,1691032272
442,le port,-20.9373,55.2919,294.15,93,15,2.15,RE,1691032272
443,ar rutbah,33.0381,40.2848,298.94,32,0,4.75,IQ,1691032272
444,saurimo,-9.6608,20.3916,287.64,39,12,2.57,AO,1691032272
445,gorontalo,0.5412,123.0595,305.29,54,34,3.94,ID,1691032273
446,peterhead,57.5058,-1.7981,286.37,95,100,8.79,GB,1691032273
447,borba,-4.3878,-59.5939,296.32,88,44,0.73,BR,1691032273
448,viedma,-40.8135,-62.9967,279.29,48,1,3.66,AR,1691032273
449,pacific grove,36.6177,-121.9166,290.68,86,40,3.6,US,1691032264
450,dingcheng,32.1272,115.0394,306.45,63,90,1.26,CN,1691032274
451,notodden,59.5594,9.2585,286.35,91,70,0.84,NO,1691032274
452,chagoda,59.164,35.3285,291.97,82,94,2.39,RU,1691032052
453,quimili,-27.6333,-62.4167,297.31,36,0,1.41,AR,1691032274
454,princeville,45.7668,-61.2985,287.77,91,0,1.22,CA,1691032275
455,aban,56.67,96.06,296.78,66,95,1.66,RU,1691032275
456,dzuunharaa,48.8523,106.4579,290.91,89,99,2.18,MN,1691032275
457,taco pozo,-25.6167,-63.2833,296.7,33,0,0.29,AR,1691032275
458,kargasok,59.0556,80.8572,294.74,75,79,4.12,RU,1691032276
459,lodja,-3.4833,23.4333,293.09,95,38,0.56,CD,1691032276
460,haiku-pauwela,20.9219,-156.3051,300.1,78,40,9.26,US,1691032276
461,colonia,50.9333,6.95,290.51,79,75,6.17,DE,1691032276
462,krian,-7.4104,112.5792,303.66,52,9,2.33,ID,1691032276
463,labytnangi,66.6572,66.4183,293.97,59,0,7.65,RU,1691032277
464,samana,19.2056,-69.3369,299.28,91,89,1.46,DO,1691032277
465,siocon,7.7061,122.1353,302.94,69,100,2.08,PH,1691032277
466,la ronge,55.1001,-105.2842,291.29,78,45,1.54,CA,1691032277
467,huai yot,7.7893,99.6348,302.15,73,100,4.11,TH,1691032278
468,funafuti,-8.5243,179.1942,304.15,84,40,1.54,TV,1691032278
469,las lomitas,-24.7096,-60.593,296.56,38,0,2.53,AR,1691032278
470,alvaraes,-3.2208,-64.8042,296.0,90,57,0.85,BR,1691032278
471,lazaro cardenas,17.9583,-102.2,301.0,81,100,0.67,MX,1691032279
472,machhlishahr,25.6833,82.4167,301.34,81,100,6.11,IN,1691032279
473,sidi aissa,35.8855,3.7724,299.76,31,0,1.46,DZ,1691032279
474,anzio,41.4853,12.6179,297.51,80,0,4.1,IT,1691032279
475,sasebo,33.1592,129.7228,308.14,51,22,1.38,JP,1691032213
476,covington,39.0837,-84.5086,297.73,75,0,1.54,US,1691032280
477,martapura,-3.4167,114.85,303.2,62,0,3.6,ID,1691032280
478,yreka,41.7354,-122.6345,302.25,30,0,7.72,US,1691032280
479,zambezi,-13.5432,23.1047,284.78,65,40,2.67,ZM,1691032280
480,puerto baquerizo moreno,-0.9,-89.6,297.06,78,4,4.87,EC,1691032280
481,nova vicosa,-17.8919,-39.3719,293.03,82,0,1.89,BR,1691032281
482,sredets,42.3475,27.179,295.21,65,5,0.37,BG,1691032281
483,oban,56.4127,-5.4706,285.03,92,100,2.24,GB,1691032281
484,nieuw amsterdam,5.8833,-55.0833,300.94,85,89,2.05,SR,1691032281
485,ryotsu-minato,38.0833,138.4333,304.22,63,69,2.57,JP,1691032282
486,plaza huincul,-38.926,-69.2086,279.26,43,38,0.89,AR,1691032282
487,butterworth,5.3991,100.3638,303.18,79,20,1.54,MY,1691032282
488,puerto carreno,6.189,-67.4859,296.93,94,98,1.96,CO,1691032282
489,lae,-6.7221,146.9847,299.44,85,92,3.54,PG,1691032283
490,katsuura,35.1333,140.3,302.38,73,96,6.54,JP,1691032283
491,usinsk,65.9939,57.5281,293.17,68,0,1.87,RU,1691032283
492,gaspe,48.8334,-64.4819,285.99,81,32,2.41,CA,1691032197
493,fuerte olimpo,-21.0415,-57.8738,296.31,37,0,2.33,PY,1691032283
494,velikiy ustyug,60.7644,46.3106,290.37,92,44,0.28,RU,1691032284
495,kenai,60.5544,-151.2583,291.2,91,100,6.69,US,1691032140
496,korla,41.7597,86.1469,305.93,17,78,4.73,CN,1691032284
497,luganville,-15.5333,167.1667,297.93,81,100,4.6,VU,1691032284
498,santa cruz,-17.8,-63.1667,294.85,83,0,2.57,BO,1691032285
499,povoa de lanhoso,41.5787,-8.282,288.23,95,3,1.92,PT,1691032285
500,mata-utu,-13.2816,-176.1745,300.66,78,13,6.86,WF,1691032285
501,mpongwe,-13.5091,28.155,284.81,73,0,3.16,ZM,1691032286
502,shenkursk,62.1091,42.896,291.27,81,37,0.23,RU,1691032287
503,sant antoni de portmany,38.9807,1.3036,301.69,84,20,6.17,ES,1691032287
504,klyuchi,52.2667,79.1667,301.4,38,94,1.75,RU,1691032287
505,l'escala,42.1256,3.1326,296.49,63,0,5.3,ES,1691032288
506,talakan,50.3167,130.3667,298.38,42,100,1.88,RU,1691032288
507,villa huidobro,-34.8383,-64.5869,282.53,36,85,3.07,AR,1691032288
508,hailar,49.2,119.7,288.24,88,100,11.52,CN,1691032288
509,le vauclin,14.5452,-60.8388,300.18,89,0,1.54,MQ,1691032288
510,ijebu-ife,6.7784,4.0339,295.86,91,100,0.78,NG,1691032289
511,phillip island,-38.4835,145.231,293.71,55,29,9.59,AU,1691032289
512,lanxi,29.2195,119.477,305.03,63,63,2.55,CN,1691032289
513,swan hill,-35.3378,143.5544,292.74,35,10,6.14,AU,1691032289
514,smara,26.7384,-11.6719,294.72,69,1,4.9,EH,1691032290
515,port hedland,-20.3167,118.5667,301.18,54,11,3.09,AU,1691032290
516,remire-montjoly,4.9167,-52.2667,297.17,94,0,0.0,GF,1691032290
517,vredendal,-31.6683,18.5012,287.84,30,2,5.48,ZA,1691032290
518,vilhena,-12.7406,-60.1458,296.72,40,85,1.38,BR,1691032290
519,launceston,-41.45,147.1667,288.04,79,94,9.26,AU,1691032095
520,yeniseysk,58.4497,92.1703,297.18,65,86,1.63,RU,1691032291
521,turabah,21.2141,41.6331,297.16,18,0,2.66,SA,1691032291
522,ilhabela,-23.7781,-45.3581,292.89,76,0,1.71,BR,1691032292
523,motueka,-41.1333,173.0167,283.99,47,6,1.53,NZ,1691032292
524,port pirie,-33.1833,138.0167,294.19,40,89,9.72,AU,1691032292
525,general acha,-37.377,-64.6043,280.31,34,25,2.82,AR,1691032292
526,barra de santo antonio,-9.4047,-35.5072,295.75,84,97,5.7,BR,1691032292
527,campoverde,-8.4753,-74.8058,297.98,51,1,0.71,PE,1691032293
528,chhabra,24.6667,76.8333,298.48,89,100,5.32,IN,1691032034
529,grado,43.388,-6.0743,291.43,88,100,3.6,ES,1691032293
530,tongliao,43.6125,122.2653,307.19,52,10,4.18,CN,1691032293
531,chibougamau,49.9168,-74.3659,287.58,76,100,2.93,CA,1691032294
532,nantucket,41.2835,-70.0995,293.72,87,0,1.54,US,1691032294
533,neryungri,56.6709,124.6491,292.1,41,15,3.12,RU,1691032294
534,ape,57.5393,26.6929,288.55,98,65,2.7,LV,1691032294
535,florence,43.7667,11.25,298.29,83,75,2.06,IT,1691032295
536,cabinda,-5.55,12.2,292.94,90,98,0.88,AO,1691032295
537,cockburn town,21.4612,-71.1419,301.89,77,77,5.26,TC,1691032033
538,griffith,41.5284,-87.4237,298.18,80,0,1.54,US,1691032295
539,santa elena de uairen,4.6167,-61.1333,292.79,91,96,0.57,VE,1691032295
540,midelt,32.6852,-4.7451,295.45,31,0,3.37,MA,1691032296
541,mont-dore,-22.2833,166.5833,295.37,99,100,6.38,NC,1691032015
542,malakal,9.5334,31.6605,293.79,96,90,1.62,SS,1691032296
543,constanta,44.1833,28.65,292.53,74,0,3.81,RO,1691032170
544,shakhtinsk,49.71,72.5872,296.43,48,1,1.54,KZ,1691032297
545,zigong,29.3416,104.7769,302.68,72,11,0.24,CN,1691032297
546,hammerfest,70.6634,23.6821,294.4,64,75,4.12,NO,1691032297
547,ciudad guayana,8.3533,-62.6528,300.11,89,30,1.31,VE,1691032297
548,hanzhong,33.0728,107.0303,302.21,74,40,0.56,CN,1691032069
549,cidreira,-30.1811,-50.2056,291.63,87,34,3.02,BR,1691032298
550,port saint john's,-31.6229,29.5448,287.0,63,0,3.22,ZA,1691032298
551,maragogi,-9.0122,-35.2225,297.06,84,99,5.77,BR,1691032298
552,malpica,43.3228,-8.8105,291.67,92,90,3.96,ES,1691032299
553,shingu,33.7333,135.9833,303.6,67,63,3.41,JP,1691032299
554,kendari,-3.945,122.4989,303.22,59,16,1.74,ID,1691032101
555,antonio enes,-16.2325,39.9086,293.95,81,23,6.17,MZ,1691032299
556,pontevedra,42.431,-8.6444,292.64,69,93,2.51,ES,1691032235
557,lyubinskiy,55.1542,72.6925,296.97,65,73,2.7,RU,1691032300
558,inhambane,-23.865,35.3833,290.14,88,75,5.66,MZ,1691032300
559,labrador city,52.9463,-66.9114,283.1,93,100,2.06,CA,1691032300
560,banikoara,11.2985,2.4386,296.11,88,74,2.18,BJ,1691032300
561,chernyshevskiy,63.0128,112.4714,290.81,73,100,1.04,RU,1691032301
562,bhongir,17.5108,78.8889,297.76,79,100,8.61,IN,1691032301
563,grand-bassam,5.2118,-3.7388,297.13,87,95,3.91,CI,1691032301
564,banda aceh,5.5577,95.3222,303.5,60,100,6.09,ID,1691032301
565,illizi,26.4833,8.4667,305.46,15,0,3.34,DZ,1691032302
566,kirkland lake,48.1446,-80.0377,289.31,100,94,0.51,CA,1691032302
567,alta sierra,35.7291,-118.5495,293.77,23,0,2.68,US,1691032257
568,port macquarie,-31.4333,152.9167,292.53,54,13,4.06,AU,1691032302
569,belyy yar,53.6039,91.3903,298.09,65,0,1.0,RU,1691032302
570,ermoupolis,37.4423,24.9425,298.54,88,75,0.0,GR,1691032303
571,antofagasta,-23.65,-70.4,290.75,75,0,0.4,CL,1691032303
572,bossangoa,6.4926,17.4552,294.33,97,100,0.92,CF,1691032303
573,lobujya,27.95,86.8167,278.71,92,100,1.86,NP,1691032303
574,togur,58.3631,82.8265,294.56,78,94,2.76,RU,1691032304
575,funadhoo,6.15,73.2667,301.18,75,84,4.18,MV,1691032304
576,borzya,50.3833,116.5167,288.21,79,100,11.27,RU,1691032304
577,tanggu,39.0211,117.6469,305.13,65,8,5.59,CN,1691032304
578,malindi,-3.2175,40.1191,296.76,86,60,6.17,KE,1691032305
579,gobabis,-22.45,18.9667,282.88,66,3,6.58,NA,1691032305
580,dhidhdhoo,6.8833,73.1,301.21,74,59,3.84,MV,1691032305
581,paita,-5.0892,-81.1144,294.56,81,10,6.43,PE,1691032305
582,hun,29.1268,15.9477,300.45,49,0,2.03,LY,1691032306
583,soto la marina,23.7667,-98.2167,300.03,82,3,3.41,MX,1691032306
584,kodinsk,58.6881,99.1844,296.67,42,95,3.11,RU,1691032306
